player_ID	player_extended_name	overall	position	age	height	weight	intl_rep	pace	dribbling	shooting	passing	defending	physicality	att_workrate	def_workrate
3612	Kouassi Eboue	68	CDM	20	185	70	1	70.0	62.0	46.0	59.0	64.0	72.0	Med	Med
6779	Klaus Gjasula	68	CDM	28	192	84	1	47.0	53.0	50.0	59.0	64.0	85.0	Med	Med
5106	Jamal Ba Jandooh	68	CDM	26	186	85	1	47.0	62.0	59.0	67.0	64.0	74.0	Med	Med
6854	Ariel Borysiuk	68	CDM	27	180	70	1	66.0	66.0	58.0	63.0	62.0	72.0	Med	Med
14475	Omid Noorafkan	68	CDM	21	182	78	1	63.0	62.0	51.0	69.0	66.0	66.0	Med	Med
5064	Stephen Gleeson	68	CDM	30	178	80	1	64.0	64.0	64.0	68.0	62.0	73.0	Med	Med
8829	Mauro Pitton	67	CDM	24	174	70	1	65.0	62.0	49.0	60.0	66.0	65.0	Med	Med
14699	Beni Baningime	67	CDM	20	178	70	1	52.0	65.0	45.0	63.0	65.0	59.0	Med	Med
5448	Merveille Bokadi	67	CDM	26	186	80	1	52.0	57.0	33.0	50.0	67.0	76.0	Med	Med
5771	Daniel Giraldo	67	CDM	26	178	70	1	66.0	62.0	47.0	61.0	66.0	69.0	Med	Med
14726	Abenego Tembeng	67	CDM	27	189	85	1	57.0	56.0	47.0	57.0	67.0	72.0	Med	Med
6690	Juan de Dios Prados López	67	CDM	32	183	75	1	65.0	59.0	41.0	60.0	64.0	73.0	Med	Med
9674	Matty Lund	67	CDM	27	183	76	1	67.0	61.0	59.0	64.0	66.0	71.0	Med	Med
9176	Augusto Pereira Loureiro	67	CDM	31	180	80	1	67.0	63.0	42.0	60.0	62.0	72.0	Med	Med
14987	Éverton Luiz Guimarães Bilher	67	CDM	30	173	70	1	59.0	64.0	55.0	61.0	68.0	64.0	Med	Med
15111	Chao He	67	CDM	23	178	77	1	61.0	58.0	34.0	65.0	69.0	70.0	Med	Med
15054	Yago Henrique Severino dos Santos	67	CDM	23	179	86	1	68.0	62.0	50.0	61.0	64.0	74.0	Med	Med
15056	Julián Fernández	67	CDM	23	177	72	1	74.0	62.0	53.0	55.0	67.0	75.0	Med	Med
10653	Miroslav Covilo	67	CDM	32	193	87	1	53.0	55.0	48.0	60.0	66.0	77.0	Med	Med
6050	Chris Durkin	67	CDM	18	183	75	1	62.0	59.0	45.0	60.0	65.0	68.0	Med	Med
10579	James Holland	67	CDM	29	182	76	1	67.0	64.0	60.0	60.0	64.0	77.0	Med	Med
10581	Peter Michorl	67	CDM	23	176	71	1	67.0	61.0	62.0	67.0	66.0	66.0	Med	Med
8640	Sam Cronin	67	CDM	31	178	75	1	60.0	62.0	60.0	65.0	64.0	69.0	Med	Med
3976	Ibrahima Cissé	67	CDM	24	181	84	1	70.0	63.0	47.0	59.0	66.0	72.0	Med	Med
15518	Johanna Omolo	66	CDM	29	179	73	1	66.0	62.0	46.0	55.0	64.0	74.0	Med	Med
9738	Pierre Bouby	66	CDM	34	184	78	1	54.0	61.0	53.0	62.0	63.0	73.0	Med	Med
11008	Liam Kelly	66	CDM	28	187	88	1	61.0	61.0	60.0	64.0	62.0	78.0	Med	Med
12997	Carlos Feraud	66	CDM	27	171	62	1	63.0	67.0	54.0	63.0	63.0	61.0	Med	Med
10164	Kosuke Nakamachi	66	CDM	33	174	74	1	55.0	58.0	47.0	56.0	61.0	72.0	Med	Med
12229	Jonathan Ñíguez Esclápez	66	CDM	33	174	72	1	62.0	58.0	56.0	58.0	64.0	71.0	Med	Med
12370	Sebastian Diaz	66	CDM	22	175	78	1	61.0	55.0	46.0	59.0	64.0	72.0	Med	Med
10277	Benjamin Van Durmen	66	CDM	21	185	79	1	62.0	62.0	45.0	60.0	62.0	68.0	Med	Med
12300	Sérgio Romeo Marakis	66	CDM	26	178	76	1	64.0	62.0	48.0	56.0	65.0	72.0	Med	Med
11277	Moshtagh Yaghoubi	66	CDM	23	178	84	1	66.0	61.0	49.0	62.0	61.0	71.0	Med	Med
6032	Danny Bakker	66	CDM	23	178	70	1	58.0	64.0	55.0	63.0	64.0	70.0	Med	Med
11205	Alejandro Velasco Fariñas	66	CDM	31	188	78	1	57.0	58.0	49.0	63.0	62.0	67.0	Med	Med
12630	Andrés Schetino	66	CDM	24	183	73	1	51.0	59.0	50.0	58.0	59.0	71.0	Med	Med
7911	Lukas Gugganig	66	CDM	23	191	83	1	62.0	54.0	52.0	53.0	68.0	73.0	Med	Med
8968	Thomas Ebner	66	CDM	26	180	75	1	68.0	60.0	36.0	56.0	67.0	73.0	Med	Med
7069	Mario Ortíz Ruíz	66	CDM	29	178	65	1	63.0	59.0	46.0	65.0	55.0	71.0	Med	Med
2651	Dmitriy Barinov	66	CDM	22	179	72	1	65.0	50.0	50.0	60.0	66.0	61.0	Med	Med
8071	Arno Verschueren	66	CDM	21	186	73	1	66.0	61.0	36.0	59.0	65.0	64.0	Med	Med
4799	Luis Narváez	66	CDM	34	179	82	1	47.0	42.0	45.0	57.0	66.0	71.0	Med	Med
15301	Jakub Żubrowski	66	CDM	26	181	73	1	62.0	62.0	48.0	62.0	62.0	69.0	Med	Med
15307	Elisha Owusu	66	CDM	20	182	72	1	68.0	62.0	48.0	59.0	65.0	69.0	Med	Med
15153	Jean-Baptiste Pierazzi	66	CDM	33	185	75	1	66.0	58.0	47.0	58.0	63.0	74.0	Med	Med
9211	Henning Hauger	66	CDM	33	179	71	1	52.0	60.0	47.0	57.0	61.0	71.0	Med	Med
9341	Juan David Ríos	66	CDM	26	174	67	1	71.0	63.0	54.0	62.0	62.0	70.0	Med	Med
14277	Roman Kerschbaum	65	CDM	24	181	75	1	68.0	60.0	56.0	60.0	59.0	66.0	Med	Med
14259	Carlos Lobos	65	CDM	21	173	70	1	70.0	59.0	53.0	60.0	62.0	63.0	Med	Med
14314	Braian Rivero	65	CDM	22	178	74	1	64.0	61.0	41.0	59.0	62.0	67.0	Med	Med
12288	Isaac Koné	65	CDM	27	181	81	1	69.0	53.0	30.0	51.0	63.0	74.0	Med	Med
13709	Vasilije Janjičić	65	CDM	19	180	82	1	64.0	63.0	47.0	59.0	62.0	72.0	Med	Med
12879	Gonzalo Sepúlveda	65	CDM	29	180	75	1	36.0	48.0	42.0	55.0	65.0	68.0	Med	Med
16867	Carlos Ohene	65	CDM	25	170	74	1	72.0	63.0	52.0	61.0	60.0	72.0	Med	Med
16865	Roman Procházka	65	CDM	29	183	77	1	57.0	51.0	31.0	55.0	66.0	64.0	Med	Med
13871	Alexis Hinestroza	65	CDM	30	180	81	1	62.0	53.0	33.0	58.0	61.0	77.0	Med	Med
12022	Seámus Conneely	65	CDM	30	175	68	1	66.0	61.0	47.0	58.0	63.0	72.0	Med	Med
16857	Jaka Bijol	65	CDM	19	190	85	1	59.0	55.0	41.0	58.0	65.0	70.0	Med	Med
13804	Jorman Campuzano	65	CDM	22	177	70	1	72.0	60.0	41.0	55.0	58.0	71.0	Med	Med
1412	Damià Sabater Tous	65	CDM	22	177	74	1	65.0	62.0	53.0	61.0	62.0	60.0	Med	Med
9142	Tomasz Holota	65	CDM	27	182	84	1	60.0	59.0	56.0	59.0	63.0	73.0	Med	Med
9024	Ousseynou Cissé	65	CDM	27	195	85	1	48.0	57.0	48.0	55.0	63.0	83.0	Med	Med
9403	Björn Daniel Sverrisson	65	CDM	28	182	75	1	72.0	64.0	62.0	59.0	64.0	74.0	Med	Med
9239	Connor Chapman	65	CDM	23	188	83	1	59.0	53.0	46.0	54.0	66.0	69.0	Med	Med
8947	Sandi Lovric	65	CDM	20	180	70	1	47.0	61.0	50.0	55.0	60.0	68.0	Med	Med
8545	Alejandro Vallejo Mínguez	65	CDM	26	189	74	1	34.0	58.0	44.0	61.0	62.0	64.0	Med	Med
8890	Carlos Rentería	65	CDM	23	175	70	1	55.0	56.0	37.0	54.0	62.0	69.0	Med	Med
10014	Carlos Giraldo	65	CDM	38	180	79	1	39.0	58.0	58.0	57.0	65.0	70.0	Med	Med
10028	Brayan Rovira	65	CDM	21	177	78	1	62.0	60.0	55.0	65.0	62.0	71.0	Med	Med
6877	Jaroslaw Kubicki	65	CDM	23	179	69	1	64.0	59.0	51.0	55.0	60.0	75.0	Med	Med
7024	Aymen Tahar	65	CDM	29	176	70	1	66.0	68.0	61.0	61.0	66.0	65.0	Med	Med
5472	Alois Confais	65	CDM	22	174	61	1	59.0	63.0	55.0	65.0	61.0	59.0	Med	Med
5819	Eray Ataseven	65	CDM	25	181	70	1	65.0	61.0	51.0	61.0	62.0	72.0	Med	Med
6511	Peter Tschernegg	65	CDM	26	181	75	1	55.0	57.0	39.0	55.0	62.0	78.0	Med	Med
4974	Alejandro Castro	65	CDM	31	176	67	1	42.0	60.0	49.0	64.0	61.0	71.0	Med	Med
7492	César Carrillo	65	CDM	26	179	65	1	65.0	62.0	58.0	60.0	62.0	65.0	Med	Med
7740	Bruno Cristiano Carvalho Santos	65	CDM	34	179	70	1	50.0	64.0	53.0	63.0	62.0	63.0	Med	Med
10594	Daniel Pedersen	65	CDM	26	185	74	1	70.0	60.0	45.0	58.0	63.0	73.0	Med	Med
6313	Murat Yildirim	64	CDM	31	171	68	1	61.0	66.0	50.0	62.0	58.0	64.0	Med	Med
6464	Darren Potter	64	CDM	33	185	72	1	52.0	60.0	53.0	60.0	61.0	70.0	Med	Med
14483	José Iván Rodríguez	64	CDM	22	171	61	1	68.0	59.0	44.0	60.0	61.0	66.0	Med	Med
14818	Paul Fadiala Keita	64	CDM	26	192	79	1	63.0	58.0	33.0	52.0	64.0	74.0	Med	Med
10229	Patryk Dziczek	64	CDM	20	179	70	1	62.0	64.0	47.0	59.0	61.0	64.0	Med	Med
10147	Timothée Dieng	64	CDM	26	189	79	1	52.0	57.0	42.0	57.0	62.0	75.0	Med	Med
14660	Wilhelm Vorsager	64	CDM	21	189	78	1	60.0	59.0	49.0	58.0	64.0	65.0	Med	Med
14722	Djihad Bizimana	64	CDM	21	180	77	1	74.0	64.0	65.0	65.0	62.0	67.0	Med	Med
12221	Charles Pickel	64	CDM	21	185	76	1	70.0	63.0	47.0	61.0	58.0	70.0	Med	Med
1096	José Mena Rodríguez	64	CDM	20	175	64	1	61.0	61.0	51.0	61.0	62.0	54.0	Med	Med
8342	Bartosz Kwiecien	64	CDM	24	186	80	1	65.0	57.0	50.0	54.0	63.0	74.0	Med	Med
3543	Caleb Stanko	64	CDM	25	180	81	1	50.0	61.0	45.0	54.0	62.0	70.0	Med	Med
2835	Hasan Batuhan Artarslan	64	CDM	24	190	84	1	56.0	54.0	50.0	52.0	64.0	72.0	Med	Med
9065	Kohei Tezuka	64	CDM	22	176	66	1	73.0	63.0	49.0	62.0	56.0	62.0	Med	Med
4359	Ibrahima Sissoko	64	CDM	20	193	88	1	54.0	61.0	40.0	56.0	60.0	74.0	Med	Med
5055	Mukhtar Ali	64	CDM	20	185	75	1	64.0	64.0	52.0	60.0	57.0	64.0	Med	Med
12860	Franco Bechtholdt	64	CDM	25	178	74	1	58.0	59.0	48.0	53.0	63.0	68.0	Med	Med
12699	Yuzuru Shimada	64	CDM	27	176	76	1	60.0	60.0	43.0	56.0	59.0	71.0	Med	Med
9702	Simon Piesinger	64	CDM	26	192	84	1	49.0	55.0	54.0	51.0	64.0	75.0	Med	Med
7906	Gladwin Shitolo	64	CDM	29	179	75	1	62.0	57.0	50.0	47.0	66.0	66.0	Med	Med
13010	Yusuke Kobayashi	64	CDM	23	172	60	1	72.0	61.0	49.0	52.0	58.0	61.0	Med	Med
14957	Matías Vera	64	CDM	22	170	69	1	70.0	61.0	44.0	60.0	62.0	61.0	Med	Med
6056	Jared Jeffrey	64	CDM	28	178	75	1	64.0	62.0	57.0	57.0	62.0	66.0	Med	Med
10294	Jesús Marimón	64	CDM	20	182	76	1	72.0	64.0	55.0	49.0	63.0	71.0	Med	Med
4150	Nouh Al Mousa	64	CDM	27	175	70	1	60.0	60.0	50.0	61.0	58.0	71.0	Med	Med
6752	Kearyn Baccus	63	CDM	27	180	75	1	71.0	63.0	44.0	60.0	59.0	63.0	Med	Med
10470	Marcos Minetti	63	CDM	29	185	82	1	50.0	56.0	36.0	48.0	63.0	73.0	Med	Med
13013	Hiroki Akino	63	CDM	23	176	68	1	72.0	52.0	46.0	61.0	56.0	67.0	Med	Med
8234	Juan Giraldo	63	CDM	21	173	70	1	53.0	56.0	45.0	53.0	59.0	70.0	Med	Med
8226	João Lamine Jaquité	63	CDM	22	172	65	1	66.0	58.0	38.0	55.0	64.0	61.0	Med	Med
15394	Luiz Fernando F. Maximiniano	63	CDM	23	180	75	1	68.0	62.0	40.0	56.0	59.0	77.0	Med	Med
15195	Gino Alucema	63	CDM	26	174	74	1	74.0	60.0	35.0	50.0	62.0	71.0	Med	Med
15406	Abdullah Al Khaibari	63	CDM	22	175	66	1	67.0	59.0	38.0	53.0	61.0	68.0	Med	Med
8091	Lucas Schoofs	63	CDM	21	185	72	1	55.0	57.0	40.0	53.0	61.0	66.0	Med	Med
15143	Bryan Gaul	63	CDM	29	196	91	1	55.0	49.0	36.0	51.0	65.0	75.0	Med	Med
15151	Abdel Malik Hsissane	63	CDM	27	186	76	1	56.0	59.0	39.0	57.0	60.0	66.0	Med	Med
11090	Ben Kantarovski	63	CDM	26	183	74	1	65.0	60.0	40.0	55.0	60.0	73.0	Med	Med
9407	Mirnes Pepic	63	CDM	22	178	77	1	66.0	66.0	51.0	61.0	58.0	61.0	Med	Med
8847	Charles-Elie Laprevotte	63	CDM	26	181	73	1	71.0	62.0	54.0	60.0	59.0	66.0	Med	Med
289	Regan Poole	63	CDM	20	180	74	1	67.0	59.0	31.0	51.0	61.0	70.0	Med	Med
11339	Jacob Melling	63	CDM	23	174	71	1	62.0	57.0	44.0	55.0	57.0	74.0	Med	Med
11102	Mario Leitgeb	63	CDM	30	183	76	1	45.0	59.0	48.0	56.0	63.0	67.0	Med	Med
8690	Luis Danilson Córdoba Rodríguez	63	CDM	32	185	80	1	53.0	56.0	44.0	46.0	63.0	86.0	Med	Med
15522	Hidemasa Morita	63	CDM	23	177	74	1	71.0	61.0	44.0	52.0	61.0	67.0	Med	Med
10932	Vince Lia	63	CDM	33	177	73	1	45.0	55.0	53.0	58.0	59.0	78.0	Med	Med
12565	Jossymar Gómez	63	CDM	31	172	70	1	74.0	64.0	54.0	60.0	60.0	69.0	Med	Med
10032	Hassan Jafary	63	CDM	27	177	69	1	64.0	58.0	38.0	58.0	60.0	69.0	Med	Med
3829	Eduard Atuesta	63	CDM	21	180	71	1	54.0	62.0	49.0	56.0	57.0	57.0	Med	Med
10181	Takahiro Ogihara	63	CDM	27	184	71	1	71.0	53.0	43.0	59.0	58.0	69.0	Med	Med
11860	Gearóid Morrissey	63	CDM	26	183	81	1	50.0	61.0	56.0	61.0	58.0	63.0	Med	Med
12322	Christoph Freitag	63	CDM	28	184	80	1	50.0	56.0	44.0	56.0	57.0	71.0	Med	Med
15570	Afeez Aremu	63	CDM	19	181	77	1	72.0	63.0	53.0	54.0	62.0	72.0	Med	Med
15499	Samuel Oum Gouet	63	CDM	20	185	76	1	66.0	60.0	49.0	55.0	60.0	69.0	Med	Med
15743	Luke McCullough	62	CDM	24	188	84	1	47.0	54.0	32.0	51.0	65.0	68.0	Med	Med
10993	Mauricio Albornoz	62	CDM	30	183	80	1	49.0	56.0	51.0	56.0	60.0	73.0	Med	Med
15904	Lamine Fomba	62	CDM	20	186	69	1	64.0	63.0	45.0	57.0	62.0	61.0	Med	Med
15793	Shilin Sun	62	CDM	29	178	72	1	66.0	59.0	47.0	51.0	60.0	69.0	Med	Med
9985	Dawid Soldecki	62	CDM	31	185	78	1	50.0	54.0	40.0	53.0	63.0	72.0	Med	Med
10047	Dhaifallah Al Qarni	62	CDM	29	168	69	1	59.0	57.0	49.0	54.0	60.0	67.0	Med	Med
10043	Juan David Jiménez	62	CDM	24	176	72	1	58.0	59.0	41.0	54.0	60.0	59.0	Med	Med
6316	Ahmet Ildiz	62	CDM	21	181	81	1	64.0	59.0	48.0	58.0	61.0	68.0	Med	Med
12938	Junlin Min	62	CDM	24	176	70	1	58.0	54.0	49.0	53.0	58.0	68.0	Med	Med
11586	Motaz Tombakti	62	CDM	24	180	82	1	52.0	57.0	45.0	53.0	60.0	72.0	Med	Med
11184	Delphin Tshiembe	62	CDM	27	188	85	1	68.0	59.0	38.0	55.0	59.0	74.0	Med	Med
9365	Daniel Santa	62	CDM	26	175	72	1	63.0	59.0	44.0	58.0	59.0	63.0	Med	Med
12191	Greg Bolger	62	CDM	30	180	73	1	51.0	59.0	56.0	59.0	59.0	68.0	Med	Med
10287	Harlin Suárez	62	CDM	24	171	66	1	67.0	56.0	37.0	54.0	60.0	55.0	Med	Med
9712	Valentino Müller	61	CDM	19	175	68	1	70.0	62.0	45.0	60.0	56.0	58.0	Med	Med
12680	Abdulelah Al Malki	61	CDM	23	176	69	1	63.0	59.0	51.0	58.0	58.0	64.0	Med	Med
12561	Xin Xu	61	CDM	24	179	71	1	66.0	55.0	45.0	51.0	60.0	72.0	Med	Med
7503	Sebastián Ayala	61	CDM	23	181	78	1	66.0	62.0	46.0	55.0	56.0	72.0	Med	Med
16481	Arton Zekaj	61	CDM	18	187	83	1	63.0	55.0	45.0	57.0	58.0	68.0	Med	Med
16477	Philipp Siegl	61	CDM	24	185	75	1	63.0	53.0	45.0	53.0	62.0	67.0	Med	Med
12473	Sung Min Ha	61	CDM	31	184	78	1	66.0	59.0	49.0	58.0	54.0	74.0	Med	Med
16285	Hao Guo	61	CDM	25	173	67	1	72.0	63.0	37.0	52.0	59.0	66.0	Med	Med
11423	Hatim Belal Mahmoud	61	CDM	24	186	74	1	52.0	53.0	42.0	52.0	60.0	70.0	Med	Med
16373	Julien Masson	61	CDM	20	182	76	1	62.0	53.0	34.0	52.0	61.0	67.0	Med	Med
16398	Diego Hernández Barriuso	61	CDM	23	188	81	1	57.0	55.0	28.0	54.0	59.0	60.0	Med	Med
16428	Oliver Petrak	61	CDM	27	185	83	1	58.0	58.0	46.0	57.0	58.0	66.0	Med	Med
10981	Abdulaziz Al Sharid	60	CDM	24	171	63	1	54.0	60.0	53.0	60.0	52.0	61.0	Med	Med
6705	Kazuki Fukai	60	CDM	23	177	72	1	57.0	61.0	44.0	58.0	57.0	59.0	Med	Med
12956	Mengqi Zhang	60	CDM	28	178	65	1	76.0	51.0	39.0	51.0	58.0	63.0	Med	Med
16696	Damian Rasak	60	CDM	22	184	77	1	65.0	59.0	46.0	54.0	57.0	67.0	Med	Med
9201	Maciej Palaszewski	60	CDM	20	175	66	1	67.0	59.0	48.0	54.0	59.0	57.0	Med	Med
2493	Khetag Khosonov	60	CDM	20	185	76	1	59.0	59.0	50.0	55.0	59.0	53.0	Med	Med
16772	Thibault Corbaz	60	CDM	24	177	65	1	71.0	57.0	51.0	58.0	57.0	58.0	Med	Med
13031	Saeed Mustafa	60	CDM	32	181	68	1	64.0	58.0	40.0	55.0	57.0	59.0	Med	Med
11957	Majed Kanabah	60	CDM	25	170	70	1	63.0	61.0	42.0	56.0	55.0	61.0	Med	Med
16742	Liam Fraser	60	CDM	20	185	81	1	61.0	57.0	35.0	55.0	55.0	65.0	Med	Med
13034	Ismail Musalami	60	CDM	29	176	66	1	57.0	59.0	39.0	57.0	57.0	63.0	Med	Med
12838	Huachen Zhang	60	CDM	20	175	67	1	75.0	57.0	43.0	52.0	58.0	60.0	Med	Med
10688	Milan Dimun	60	CDM	22	186	76	1	59.0	55.0	38.0	52.0	57.0	67.0	Med	Med
7708	Jong Won Lee	60	CDM	29	176	70	1	64.0	63.0	54.0	59.0	55.0	67.0	Med	Med
16584	Tianyu Qi	60	CDM	25	182	74	1	64.0	58.0	49.0	59.0	60.0	62.0	Med	Med
16524	Osarenren Okungbowa	60	CDM	24	187	76	1	71.0	56.0	45.0	54.0	59.0	70.0	Med	Med
2334	Gökay Güney	60	CDM	19	180	72	1	57.0	59.0	48.0	56.0	56.0	60.0	Med	Med
11161	Iván Rojas	60	CDM	21	177	76	1	63.0	53.0	38.0	53.0	59.0	61.0	Med	Med
12685	Essam Ahmed Al Joufi	60	CDM	23	170	60	1	57.0	58.0	34.0	54.0	57.0	61.0	Med	Med
12896	Lucio Compagnucci	60	CDM	22	174	73	1	73.0	62.0	47.0	53.0	57.0	64.0	Med	Med
12442	Stéphan Raheriharimanana	60	CDM	25	168	64	1	52.0	62.0	43.0	59.0	55.0	50.0	Med	Med
16807	Peng Cui	59	CDM	31	178	76	1	47.0	56.0	54.0	61.0	54.0	65.0	Med	Med
14010	Pietro Di Nardo	59	CDM	28	175	71	1	56.0	56.0	40.0	54.0	57.0	62.0	Med	Med
13925	Nnamdi Ofoborh	59	CDM	18	183	77	1	61.0	55.0	43.0	52.0	59.0	63.0	Med	Med
9158	Sotan Tanabe	59	CDM	28	175	68	1	73.0	63.0	56.0	64.0	51.0	58.0	Med	Med
11148	Osama Al Khalaf	59	CDM	21	176	60	1	65.0	63.0	39.0	56.0	55.0	64.0	Med	Med
13758	Anthony Ikedi	59	CDM	20	198	80	1	66.0	53.0	46.0	51.0	55.0	73.0	Med	Med
6309	Sami Al Najai	59	CDM	21	176	59	1	66.0	60.0	57.0	58.0	54.0	63.0	Med	Med
6312	Abdulrahman Al Dawsari	59	CDM	21	178	69	1	62.0	57.0	33.0	53.0	53.0	63.0	Med	Med
6390	William Parra	59	CDM	23	165	55	1	68.0	58.0	45.0	52.0	56.0	55.0	Med	Med
9709	Elhadj Dabo	59	CDM	22	181	71	1	65.0	57.0	38.0	55.0	56.0	62.0	Med	Med
13059	Amir Nouri	59	CDM	24	178	66	1	68.0	56.0	42.0	56.0	56.0	58.0	Med	Med
14338	Sultan Farhan	58	CDM	22	180	70	1	65.0	49.0	42.0	39.0	55.0	74.0	Med	Med
14284	Amine Talal	58	CDM	22	176	68	1	66.0	59.0	48.0	55.0	57.0	51.0	Med	Med
14465	Patryk Sokołowski	58	CDM	24	181	73	1	65.0	55.0	36.0	55.0	55.0	65.0	Med	Med
5477	Randi Goteni	58	CDM	23	189	84	1	59.0	55.0	40.0	52.0	51.0	67.0	Med	Med
14541	Konstantinos Balogiannis	58	CDM	19	179	71	1	69.0	53.0	43.0	52.0	56.0	59.0	Med	Med
13039	Tareq Al Kaabi	58	CDM	27	165	62	1	63.0	58.0	38.0	52.0	56.0	59.0	Med	Med
11151	Abdulaziz Majrashi	58	CDM	22	165	58	1	58.0	54.0	34.0	49.0	56.0	63.0	Med	Med
14575	Simon Pirkl	57	CDM	21	176	69	1	64.0	54.0	25.0	49.0	56.0	52.0	Med	Med
14928	Badr Bashir	57	CDM	21	179	75	1	57.0	55.0	35.0	51.0	56.0	54.0	Med	Med
12448	Nicolas Baeza	57	CDM	21	175	75	1	59.0	56.0	37.0	49.0	55.0	57.0	Med	Med
14889	Akhmed Alibekov	57	CDM	20	182	72	1	59.0	60.0	47.0	55.0	50.0	53.0	Med	Med
14740	Tobias Børkeeiet	57	CDM	19	186	75	1	63.0	56.0	40.0	55.0	52.0	61.0	Med	Med
15022	Moisés Galé	56	CDM	22	181	75	1	65.0	45.0	36.0	50.0	50.0	67.0	Med	Med
12488	Kwang Jin Lee	56	CDM	27	179	66	1	82.0	62.0	54.0	57.0	51.0	54.0	Med	Med
15135	Basil Stillhart	56	CDM	24	178	69	1	59.0	57.0	44.0	56.0	52.0	49.0	Med	Med
15163	Wiktor Biedrzycki	56	CDM	21	189	74	1	56.0	51.0	36.0	50.0	55.0	61.0	Med	Med
15185	Simon Sohm	56	CDM	17	188	85	1	72.0	60.0	39.0	53.0	50.0	67.0	Med	Med
12170	John Sullivan	56	CDM	27	188	84	1	40.0	51.0	49.0	53.0	53.0	63.0	Med	Med
7151	Nathan Rodes	56	CDM	20	191	74	1	60.0	49.0	34.0	49.0	54.0	54.0	Med	Med
15281	Jakub Hromada	55	CDM	22	180	76	1	64.0	54.0	34.0	49.0	52.0	63.0	Med	Med
10569	Omar Salman Al Suhaymi	55	CDM	25	176	63	1	57.0	56.0	38.0	48.0	52.0	58.0	Med	Med
15251	Ming'an Cui	55	CDM	23	180	77	1	63.0	47.0	32.0	54.0	48.0	67.0	Med	Med
15254	Qiang Jin	55	CDM	25	180	72	1	63.0	47.0	27.0	55.0	50.0	66.0	Med	Med
15249	Xiaogang Zhu	55	CDM	31	182	75	1	50.0	42.0	25.0	41.0	55.0	66.0	Med	Med
15386	Laorent Shabani	55	CDM	19	180	78	1	65.0	57.0	42.0	51.0	51.0	59.0	Med	Med
15563	Omar Al Zayni	55	CDM	22	177	70	1	68.0	51.0	41.0	54.0	51.0	54.0	Med	Med
15481	Jakub Łabojko	55	CDM	21	179	78	1	68.0	52.0	39.0	50.0	54.0	63.0	Med	Med
15683	Isaac Angking	54	CDM	18	178	73	1	68.0	61.0	51.0	53.0	50.0	63.0	Med	Med
15701	Baltazar Oliveira	54	CDM	18	180	80	1	57.0	54.0	35.0	50.0	50.0	62.0	Med	Med
15734	Nemanja Celic	54	CDM	19	184	74	1	59.0	52.0	33.0	48.0	53.0	59.0	Med	Med
15836	Kai Shibato	53	CDM	22	180	70	1	57.0	46.0	33.0	55.0	48.0	56.0	Med	Med
15858	Ali Al Hassan	53	CDM	22	182	67	1	65.0	48.0	40.0	49.0	48.0	60.0	Med	Med
10384	Dren Feka	53	CDM	21	183	70	1	67.0	57.0	38.0	52.0	50.0	58.0	Med	Med
11199	Jesse Curran	53	CDM	22	172	68	1	71.0	56.0	43.0	45.0	47.0	66.0	Med	Med
12840	Weizhe Sun	53	CDM	21	180	72	1	62.0	53.0	39.0	46.0	52.0	58.0	Med	Med
16078	Tobias Koch	52	CDM	17	180	75	1	67.0	52.0	33.0	47.0	52.0	51.0	Med	Med
12534	Hengyuan Zhang	51	CDM	21	186	80	1	61.0	48.0	30.0	45.0	51.0	59.0	Med	Med
16198	Olivér Schindler	51	CDM	18	185	74	1	65.0	53.0	36.0	45.0	50.0	53.0	Med	Med
16117	Frederik Mortensen	51	CDM	19	176	77	1	62.0	48.0	33.0	43.0	50.0	60.0	Med	Med
16222	Mizuki Ichimaru	50	CDM	21	172	60	1	71.0	49.0	33.0	49.0	45.0	50.0	Med	Med
12970	Yi Liu	50	CDM	21	176	66	1	71.0	47.0	38.0	46.0	47.0	51.0	Med	Med
16241	Takuya Yasui	50	CDM	19	172	66	1	56.0	47.0	32.0	45.0	49.0	49.0	Med	Med
12727	Gong Zhang	50	CDM	26	177	74	1	58.0	45.0	35.0	45.0	48.0	55.0	Med	Med
12628	Bin Liu	49	CDM	20	183	70	1	57.0	50.0	33.0	43.0	48.0	52.0	Med	Med
16336	Reo Takae	48	CDM	20	171	60	1	55.0	48.0	40.0	47.0	44.0	53.0	Med	Med
1735	Antonio Barragán Fernández	77	RB	31	183	76	1	70.0	67.0	51.0	68.0	76.0	74.0	Med	Med
4053	Daniel Bocanegra	75	RB	31	182	76	1	72.0	65.0	55.0	68.0	74.0	78.0	Med	Med
1061	Joseba Zaldúa Bengoetxea	74	RB	26	176	70	1	69.0	62.0	34.0	62.0	72.0	65.0	Med	Med
14324	Vladimír Coufal	73	RB	26	175	75	1	75.0	59.0	28.0	56.0	70.0	67.0	Med	Med
2538	Fabrizio Cacciatore	73	RB	31	182	85	1	72.0	64.0	53.0	60.0	73.0	77.0	Med	Med
4709	André Geraldes de Barros	73	RB	27	181	74	1	77.0	65.0	41.0	64.0	71.0	73.0	Med	Med
2807	Dennis Appiah	72	RB	26	176	77	1	80.0	63.0	40.0	62.0	70.0	75.0	Med	Med
4238	Oualid El Hajjam	72	RB	27	180	73	1	71.0	71.0	46.0	66.0	70.0	71.0	Med	Med
4967	Javier Abella	71	RB	24	176	74	1	76.0	63.0	49.0	63.0	67.0	65.0	Med	Med
